"Day";"Month";"Year";"Farm";"Tree";"Treatment";"Visit";"Hemiptera";"Lepidoptera";"Hymenoptera";"Neuroptera";"Diptera";"Coleoptera";"Orthoptera";"Arachnida";"Formicidae";"Brown.capsid";"Mealybugs";"Blatodae";"Mantodae";"Odonata";"Dermaptera";"Diplopoda";"Gasteropoda";"Haplotaxida";"Squamata";"TreeHeight";"DBH";"shade_treelevel";"DiameterBranches";"biomass_tree";"shade_cover";"area";"trees_planted";"n_tree";"rich_tree";"shade_heigth";"shade_dbh";"n_forest";"rich_forest";"n_fruit";"rich_fruit";"cacao_heigth";"cacao_dbh";"mean_dist_cacao";"n_cacao";"cacao_dens";"yield_2018";"yieldst_2018";"forestcover8k";"allforestcover_1.5k";"biomass_cocoa_mean";"biomass_cocoa_total";"bat_ins";"bat_dcyc";"bat_hrub";"bat_hip";"bat_nyc";"bat_ralc";"bird_ins";"bird_cam";"bird_dyap";"bird_hpra";"bird_terp";"Month_number";"roll.mean";"Tree_ID"
26;"October";2020;"NKOL SOUTH";"Control B";"Control";9;9;0;4;0;25;0;1;3;709;0;0;0;0;0;0;0;0;0;0;3,88;33,6;52,234;17,2;0,130106810591937;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;10;9,11;"NKOL SOUTH_Control B"
26;"September";2020;"ADZAP";"Treatment B";"Exclosure";8;164;2;0;0;7;2;1;1;868;0;0;0;2;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;9;8,48;"ADZAP_Treatment B"
26;"September";2020;"ADZAP";"Control A";"Control";8;8;3;8;0;10;0;1;214;26;0;0;0;1;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;9;8,48;"ADZAP_Control A"
26;"September";2020;"ADZAP";"Treatment A";"Exclosure";8;214;0;7;0;13;2;0;15;551;0;0;0;2;0;0;0;0;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;9;8,48;"ADZAP_Treatment A"
26;"September";2020;"ADZAP";"Control B";"Control";8;287;1;2;0;19;0;0;1;811;0;0;0;1;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;9;8,48;"ADZAP_Control B"
27;"December";2020;"ADZAP";"Control A";"Control";11;3;0;0;0;1;1;0;3;50;0;2;0;2;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;12;0,06;"ADZAP_Control A"
27;"December";2020;"ADZAP";"Control B";"Control";11;500;0;0;0;2;1;0;2;651;0;0;0;0;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;12;0,06;"ADZAP_Control B"
27;"December";2020;"ADZAP";"Treatment A";"Exclosure";11;6;0;0;0;2;1;1;285;77;0;17;0;2;0;0;0;0;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;12;0,06;"ADZAP_Treatment A"
27;"December";2020;"ADZAP";"Treatment B";"Exclosure";11;22;2;0;0;1;2;1;8;512;0;0;0;3;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;12;0,06;"ADZAP_Treatment B"
27;"December";2020;"ELAT NORTH";"Control B";"Control";11;3;0;2;0;15;3;1;6;176;0;0;0;0;0;0;0;0;0;0;3,49;16;85,032;16;0,0275693051261638;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;12;0,04;"ELAT NORTH_Control B"
27;"December";2020;"ELAT NORTH";"Control A";"Control";11;10;2;5;0;12;5;1;1;55;0;0;0;0;0;0;0;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;12;0,04;"ELAT NORTH_Control A"
27;"December";2020;"ELAT NORTH";"Treatment B";"Exclosure";11;21;2;0;0;8;3;1;4;21;2;20;0;0;0;0;0;0;0;0;3,12;16;84,543;13,2;0,0247128644495379;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;12;0,04;"ELAT NORTH_Treatment B"
27;"January";2021;"EBA001";"Treatment B";"Exclosure";12;11;0;1;0;9;1;0;6;228;0;2;1;0;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;1;0,08;"EBA001_Treatment B"
27;"January";2021;"EBA001";"Control A";"Control";12;223;0;0;0;3;0;0;19;280;0;0;0;0;1;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;1;0,08;"EBA001_Control A"
27;"January";2021;"EBA001";"Control B";"Control";12;25;3;0;0;20;1;0;11;5;0;29;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;1;0,08;"EBA001_Control B"
27;"January";2021;"ELAT SOUTH";"Treatment A";"Exclosure";12;12;0;0;0;11;8;0;16;7;0;45;0;0;0;0;0;0;0;0;3,07;27;17,783;18,7;0,0675546299364926;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;1;0,03;"ELAT SOUTH_Treatment A"
27;"January";2021;"ELAT SOUTH";"Control B";"Control";12;89;1;2;0;9;1;0;4;300;0;0;0;0;0;0;0;0;0;0;3,37;23,2;82,929;20,6;0,0550282025169479;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;1;0,03;"ELAT SOUTH_Control B"
27;"January";2021;"ELAT SOUTH";"Control A";"Control";12;68;0;1;0;3;23;1;7;68;0;3;0;0;0;0;0;0;0;0;3,24;23,8;82,491;16,4;0,0556616591185519;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;1;0,03;"ELAT SOUTH_Control A"
27;"January";2021;"ELAT SOUTH";"Treatment B";"Exclosure";12;61;2;1;0;3;6;0;6;420;0;14;0;6;0;0;0;0;0;0;3,4;28,6;11,726;19;0,0835095064298799;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;1;0,03;"ELAT SOUTH_Treatment B"
27;"Mar";2020;"ADZAP";"Treatment A";"Exclosure";2;2;4;0;1;2;0;0;6;65;0;48;0;0;0;0;0;0;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;3;26,32;"ADZAP_Treatment A"
27;"Mar";2020;"ADZAP";"Control A";"Control";2;9;0;0;0;1;1;4;4;201;0;13;0;1;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;3;26,32;"ADZAP_Control A"
27;"Mar";2020;"ADZAP";"Control B";"Control";2;2;0;0;0;0;0;0;0;350;0;7;0;0;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;3;26,32;"ADZAP_Control B"
27;"Mar";2020;"ADZAP";"Treatment B";"Exclosure";2;20;0;0;0;3;0;2;0;346;0;108;0;0;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;3;26,32;"ADZAP_Treatment B"
27;"May";2020;"EBEM";"Control A";"Control";4;4;1;2;0;25;3;1;1;112;0;0;0;2;0;0;0;0;0;0;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Control A"
27;"May";2020;"EBEM";"Treatment B";"Exclosure";4;26;1;4;1;8;1;1;4;18;0;0;0;2;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Treatment B"
27;"May";2020;"EBEM";"Treatment A";"Exclosure";4;17;1;2;1;30;5;5;7;28;0;0;1;0;0;0;0;0;0;0;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Treatment A"
27;"May";2020;"EBEM";"Control B";"Control";4;6;0;1;1;22;3;2;2;19;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;5;5,11;"EBEM_Control B"
27;"May";2020;"NKOL SOUTH";"Control A";"Control";4;21;3;2;3;14;23;1;4;282;0;0;0;0;0;0;0;0;0;0;6,68;19;73,656;19;0,0726599096665397;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;5;5,11;"NKOL SOUTH_Control A"
27;"May";2020;"NKOL SOUTH";"Control B";"Control";4;9;2;8;0;20;2;0;2;800;0;0;0;0;0;0;1;0;0;1;3,88;33,6;52,234;17,2;0,130106810591937;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;5;5,11;"NKOL SOUTH_Control B"
27;"May";2020;"NKOL SOUTH";"Treatment A";"Exclosure";4;37;1;2;0;28;10;1;5;240;0;0;0;0;0;0;0;0;0;0;3,27;18;80,22;11,93;0,032559410536727;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;5;5,11;"NKOL SOUTH_Treatment A"
27;"May";2020;"NKOL SOUTH";"Treatment B";"Exclosure";4;24;1;2;0;7;4;2;1;232;0;0;0;0;0;0;0;0;0;0;3,57;24;60,847;16,3;0,0621960093115568;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;5;5,11;"NKOL SOUTH_Treatment B"
27;"November";2020;"PAIJA2";"Treatment A";"Exclosure";10;2200;3;1;0;5;75;0;8;390;0;63;0;1;0;0;0;0;0;0;3,17;26,2;66,882;18,15;0,0657270223471754;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;11;1,37;"PAIJA2_Treatment A"
27;"November";2020;"PAIJA2";"Control B";"Control";10;905;0;3;0;11;8;2;8;8;0;25;0;0;0;0;0;0;0;0;3,33;28,6;47,797;23,1;0,0818310390618552;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;11;1,37;"PAIJA2_Control B"
27;"November";2020;"PAIJA2";"Control A";"Control";10;0;1;2;0;11;7;0;5;116;0;0;0;0;0;1;0;0;0;0;3,58;30;72,562;20,47;0,0964087651797462;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;11;1,37;"PAIJA2_Control A"
27;"November";2020;"PAIJA2";"Treatment B";"Exclosure";10;255;2;4;0;6;14;1;12;47;0;0;0;0;0;0;0;0;0;0;3,25;27;55,081;22,58;0,0714177600954163;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;11;1,37;"PAIJA2_Treatment B"
27;"October";2020;"ELAT NORTH";"Treatment A";"Exclosure";9;2570;1;1;5;15;27;1;80;21;0;70;0;0;0;1;0;0;0;0;3,08;18;55,3;18;0,0307116695636787;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;10;7,74;"ELAT NORTH_Treatment A"
27;"October";2020;"ELAT NORTH";"Treatment B";"Exclosure";9;6;6;1;0;91;24;2;8;36;0;0;1;0;0;1;0;0;0;0;3,12;16;84,543;13,2;0,0247128644495379;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;10;7,74;"ELAT NORTH_Treatment B"
27;"October";2020;"ELAT NORTH";"Control A";"Control";9;224;5;6;0;33;13;0;5;119;0;0;0;0;0;5;1;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;10;7,74;"ELAT NORTH_Control A"
27;"October";2020;"ELAT NORTH";"Control B";"Control";9;132;3;0;0;17;7;1;8;155;0;0;0;0;0;1;0;0;1;0;3,49;16;85,032;16;0,0275693051261638;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;10;7,74;"ELAT NORTH_Control B"
27;"October";2020;"ELAT SOUTH";"Control B";"Control";9;3003;6;2;2;29;1;0;4;614;0;0;0;0;0;0;0;2;0;0;3,37;23,2;82,929;20,6;0,0550282025169479;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;10;7,74;"ELAT SOUTH_Control B"
27;"October";2020;"ELAT SOUTH";"Treatment A";"Exclosure";9;1052;1;2;0;19;1;0;28;34;0;0;0;3;0;0;0;0;0;0;3,07;27;17,783;18,7;0,0675546299364926;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;10;7,74;"ELAT SOUTH_Treatment A"
27;"October";2020;"ELAT SOUTH";"Control A";"Control";9;10;3;1;0;40;4;0;6;45;0;0;0;4;0;0;0;0;0;0;3,24;23,8;82,491;16,4;0,0556616591185519;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;10;7,74;"ELAT SOUTH_Control A"
27;"October";2020;"ELAT SOUTH";"Treatment B";"Exclosure";9;6;1;2;0;21;1;1;28;490;0;0;0;1;0;0;0;1;0;0;3,4;28,6;11,726;19;0,0835095064298799;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;10;7,74;"ELAT SOUTH_Treatment B"
27;"September";2020;"NGUI001";"Control B";"Control";8;4214;1;6;0;9;3;0;6;413;0;3;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Control B"
27;"September";2020;"NGUI001";"Treatment B";"Exclosure";8;38;0;0;6;310;7;2;13;11;0;0;0;0;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Treatment B"
27;"September";2020;"NGUI001";"Control A";"Control";8;1035;2;1;5;24;3;0;4;63;0;19;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Control A"
27;"September";2020;"NGUI001";"Treatment A";"Exclosure";8;1711;54;1;22;43;5;0;11;20;0;1;0;3;1;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Treatment A"
28;"August";2020;"EBEM";"Control A";"Control";7;202;5;2;0;6;47;2;12;71;2;19;0;1;0;0;0;0;0;0;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Control A"
28;"August";2020;"EBEM";"Control B";"Control";7;3;0;1;0;6;3;0;7;155;0;2;0;0;0;0;1;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Control B"
